Format Version,1.23,Take Name,hri_snimanje_vjezbe_02_z,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-01-22 08.37.42.196 AM,Capture Start Frame,170907,Total Frames in Take,2549,Total Exported Frames,2549,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,MarkerSet 001:mali,MarkerSet 001:mali,MarkerSet 001:mali,MarkerSet 001:palac,MarkerSet 001:palac,MarkerSet 001:palac,MarkerSet 001:srednji,MarkerSet 001:srednji,MarkerSet 001:srednji,MarkerSet 001:zapesce,MarkerSet 001:zapesce,MarkerSet 001:zapesce
,ID,"524E5026B0DF76111F0","524E5026B0DF76111F0","524E5026B0DF76111F0","51DE5026B0DF76111F0","51DE5026B0DF76111F0","51DE5026B0DF76111F0","51FE5026B0DF76111F0","51FE5026B0DF76111F0","51FE5026B0DF76111F0","517E5026B0DF76111F0","517E5026B0DF76111F0","517E5026B0DF76111F0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1113,9.275000,62.687725,1436.731812,-112.581718,160.613525,1402.787354,-169.811142,110.877464,1431.671997,-81.638992,75.341064,1451.531616,-203.252838
1114,9.283000,62.587433,1436.710327,-112.393692,160.567444,1402.765869,-169.475800,110.781616,1431.627686,-81.424721,75.315125,1451.515137,-203.060959
1115,9.292000,62.498478,1436.706543,-112.179604,160.474304,1402.740601,-169.159790,110.676277,1431.606323,-81.197311,75.281914,1451.480591,-202.847824
1116,9.300000,62.399670,1436.666382,-111.973595,160.374268,1402.725586,-168.816605,110.564117,1431.583252,-80.954468,75.228600,1451.442017,-202.630707
1117,9.308000,62.327099,1436.629639,-111.726562,160.275452,1402.740112,-168.526993,110.461143,1431.539307,-80.693558,75.184303,1451.430298,-202.390121
1118,9.317000,62.283131,1436.552979,-111.487503,160.223984,1402.733765,-168.188614,110.390266,1431.480469,-80.419052,75.084190,1451.418091,-202.117416
1119,9.325000,62.107365,1436.646729,-111.049202,160.180954,1402.741089,-167.973740,110.318481,1431.464355,-80.121384,75.012932,1451.408691,-201.820999
1120,9.333000,62.027020,1436.638794,-110.710197,160.160629,1402.778931,-167.718903,110.227386,1431.454102,-79.815948,74.943001,1451.405640,-201.509018
1121,9.342000,61.971725,1436.594116,-110.404114,160.139038,1402.778687,-167.411240,110.151947,1431.439453,-79.499870,74.858727,1451.401367,-201.195770
1122,9.350000,61.891735,1436.589844,-110.074699,160.071915,1402.758301,-167.194489,110.077789,1431.451416,-79.199074,74.818420,1451.388428,-200.869934
1123,9.358000,61.821167,1436.555664,-109.732353,160.031143,1402.680542,-166.801163,109.990067,1431.457275,-78.851372,74.770134,1451.368896,-200.508301
1124,9.367000,61.729713,1436.551392,-109.424728,160.040436,1402.586426,-166.472427,109.885742,1431.382690,-78.481346,74.766953,1451.319702,-200.169846
1125,9.375000,61.649078,1436.456177,-109.132629,159.992859,1402.409546,-166.036362,109.767059,1431.264160,-78.121796,74.790665,1451.219727,-199.808960
1126,9.383000,61.649548,1436.366089,-108.816139,159.952148,1402.238892,-165.560104,109.716827,1431.097778,-77.721741,74.816772,1451.105347,-199.449005
1127,9.392000,61.644062,1436.237061,-108.500961,159.964691,1402.194092,-165.334427,109.693794,1430.968262,-77.328392,74.824341,1451.024292,-199.102798
1128,9.400000,61.678669,1436.092285,-108.118820,159.924362,1402.133667,-165.048416,109.758591,1430.816040,-76.955750,74.812088,1450.991455,-198.742523
1129,9.408000,61.736324,1435.927002,-107.742920,159.945419,1402.137695,-164.835052,109.821686,1430.656128,-76.651749,74.808113,1450.959961,-198.355682
1130,9.417000,61.802853,1435.773560,-107.382271,159.987396,1402.128296,-164.579300,109.893242,1430.525024,-76.336365,74.823997,1450.929810,-197.994339
1131,9.425000,61.875542,1435.655029,-107.013718,160.017059,1402.123901,-164.304016,109.985313,1430.417847,-76.030304,74.805878,1450.903564,-197.676895
1132,9.433000,61.923664,1435.577393,-106.662430,160.030624,1402.114868,-163.991669,110.034607,1430.376709,-75.700012,74.816223,1450.896729,-197.305969
1133,9.442000,61.985622,1435.568481,-106.309898,160.027115,1402.135498,-163.622192,110.119553,1430.369141,-75.354279,74.816765,1450.891235,-196.973312
1134,9.450000,61.993103,1435.634277,-105.958031,160.075699,1402.133789,-163.233124,110.162544,1430.432617,-74.979530,74.844917,1450.874756,-196.599625
1135,9.458000,61.967953,1435.751343,-105.582390,160.045364,1402.177612,-162.763229,110.119545,1430.571655,-74.604553,74.848450,1450.904785,-196.248108
1136,9.467000,61.892113,1435.909180,-105.221069,159.973358,1402.190674,-162.340866,109.935425,1430.727905,-74.185341,74.845833,1450.941406,-195.932541
1137,9.475000,61.736256,1436.126465,-104.858940,159.890625,1402.278931,-161.796371,109.723213,1430.943604,-73.749382,74.842361,1451.007935,-195.576065
1138,9.483000,61.553825,1436.338745,-104.472298,159.724167,1402.299194,-161.125107,109.513832,1431.143066,-73.309624,74.844559,1451.078735,-195.191132
1139,9.492000,61.176029,1436.507324,-103.970612,159.600250,1402.343628,-160.464035,109.267975,1431.370850,-72.867386,74.786507,1451.161499,-194.761475
1140,9.500000,61.070362,1436.704712,-103.595001,159.476166,1402.486450,-159.838699,109.016594,1431.599243,-72.325333,74.677055,1451.257935,-194.291168
1141,9.508000,60.903549,1436.836426,-103.146942,159.338165,1402.603638,-159.211060,108.738853,1431.759644,-71.757797,74.545517,1451.333496,-193.823059
1142,9.517000,60.695488,1437.060059,-102.495567,159.227173,1402.760010,-158.538193,108.507896,1431.819946,-71.194260,74.415260,1451.459106,-193.243835
1143,9.525000,60.517273,1437.171387,-101.977379,159.134705,1402.886597,-157.863052,108.295471,1431.910034,-70.642647,74.258011,1451.537964,-192.726288
1144,9.533000,60.337273,1437.234497,-101.473793,159.021774,1403.023071,-157.250809,108.080452,1432.049072,-70.064957,74.132790,1451.595337,-192.203751
1145,9.542000,60.171726,1437.278564,-100.972717,158.874374,1403.067139,-156.647247,107.928368,1432.251709,-69.442467,74.011971,1451.619873,-191.664932
1146,9.550000,59.945034,1437.401978,-100.425705,158.707642,1403.088745,-156.037003,107.689644,1432.409546,-68.790047,73.895752,1451.652710,-191.130630
1147,9.558000,59.709682,1437.503418,-99.863045,158.452698,1403.047485,-155.315704,107.291290,1432.511108,-68.081810,73.885765,1451.766113,-190.437988
1148,9.567000,59.450832,1437.588989,-99.311455,158.257172,1403.029419,-154.484390,106.994698,1432.657593,-67.374229,73.803703,1451.847534,-189.764435
1149,9.575000,59.171074,1437.601807,-98.824242,158.109909,1403.037842,-153.575928,106.763611,1432.801147,-66.671417,73.691597,1451.915161,-189.100281
1150,9.583000,58.984936,1437.663818,-98.185410,157.955231,1403.047363,-152.749283,106.562233,1432.868652,-65.954628,73.547997,1451.936157,-188.477844
1151,9.592000,58.829395,1437.694580,-97.503197,157.827148,1403.084595,-152.058105,106.378693,1432.869873,-65.259720,73.432678,1451.952881,-187.833771
1152,9.600000,58.667152,1437.637207,-96.855774,157.696060,1403.119873,-151.478287,106.182045,1432.856323,-64.590897,73.284828,1451.972656,-187.130280
1153,9.608000,58.464172,1437.776367,-95.924774,157.607330,1403.198120,-150.876663,106.007416,1432.829590,-63.821964,73.171967,1451.973511,-186.413208
1154,9.617000,58.316093,1437.701172,-95.147697,157.481613,1403.264038,-150.163330,105.849831,1432.709961,-63.085899,73.040031,1451.972046,-185.680435
1155,9.625000,58.148445,1437.612671,-94.463432,157.384216,1403.345459,-149.389130,105.648460,1432.578491,-62.406010,72.885803,1451.984741,-184.899796
1156,9.633000,57.969063,1437.545532,-93.855934,157.228897,1403.377930,-148.629532,105.467194,1432.515015,-61.699085,72.767509,1451.983521,-184.177780
1157,9.642000,57.724262,1437.518677,-93.194702,157.034286,1403.367920,-147.764954,105.208946,1432.541382,-60.963291,72.698853,1451.958862,-183.505768
1158,9.650000,57.487431,1437.593384,-92.501907,156.884888,1403.326050,-146.862335,104.883759,1432.633057,-60.233543,72.672501,1451.938477,-182.864273
1159,9.658000,57.257439,1437.609619,-92.001244,156.772583,1403.370605,-145.958405,104.631683,1432.801636,-59.457310,72.619942,1451.963989,-182.245865
1160,9.667000,57.097816,1437.741821,-91.411858,156.653030,1403.385498,-145.086639,104.395767,1432.977417,-58.729290,72.703415,1451.988037,-181.529129
1161,9.675000,57.001961,1437.836426,-90.752190,156.589203,1403.428833,-144.289993,104.227386,1433.073608,-58.019363,72.678291,1452.012695,-180.869034
1162,9.683000,56.884666,1437.991943,-90.018547,156.552902,1403.524414,-143.509644,104.108002,1433.194824,-57.263687,72.534599,1452.090332,-180.144958
1163,9.692000,56.836178,1438.182251,-89.180389,156.569397,1403.646606,-142.769485,104.097534,1433.251221,-56.511154,72.430428,1452.160767,-179.406891
1164,9.700000,56.766769,1438.117676,-88.469299,156.571381,1403.705566,-142.193588,104.118553,1433.216187,-55.863052,72.292801,1452.210938,-178.669891
1165,9.708000,56.892162,1438.045776,-87.570061,156.549973,1403.780884,-141.718307,104.224724,1433.056396,-55.216625,72.214584,1452.169189,-178.006836
1166,9.717000,56.933300,1437.833862,-86.789734,156.563446,1403.855713,-141.261734,104.322556,1432.893066,-54.517254,72.083336,1452.171265,-177.317200
1167,9.725000,56.926670,1437.614014,-86.067108,156.531723,1403.905762,-140.768555,104.341232,1432.759277,-53.780693,71.976158,1452.212646,-176.560287
1168,9.733000,56.874191,1437.454102,-85.308952,156.472015,1403.951660,-140.064316,104.215996,1432.514282,-53.058933,71.869431,1452.243408,-175.815613
1169,9.742000,56.765610,1437.360229,-84.572395,156.395172,1403.970825,-139.300156,104.113228,1432.435059,-52.249798,71.889519,1452.275879,-174.945724
1170,9.750000,56.656292,1437.324951,-83.876083,156.302979,1403.925049,-138.514114,103.998215,1432.449829,-51.424427,71.879753,1452.312378,-174.102325
1171,9.758000,56.526077,1437.358521,-83.187851,156.227615,1403.857422,-137.627777,103.849548,1432.486450,-50.695740,71.879303,1452.341675,-173.355484
1172,9.767000,56.424400,1437.490601,-82.470795,156.147507,1403.822388,-136.725998,103.654213,1432.556885,-50.011951,71.881569,1452.365723,-172.725327
1173,9.775000,56.314232,1437.474243,-81.962387,156.121918,1403.789429,-135.739975,103.494240,1432.680054,-49.258430,71.930634,1452.381104,-172.064514
1174,9.783000,56.240005,1437.618164,-81.302887,156.128693,1403.810181,-134.915039,103.359695,1432.840576,-48.420826,71.970650,1452.418335,-171.344055
1175,9.792000,56.208458,1437.738770,-80.563591,156.099716,1403.863403,-134.121109,103.249710,1432.930054,-47.677689,71.970451,1452.460449,-170.624512
1176,9.800000,56.146633,1437.924561,-79.647156,156.096603,1403.936646,-133.255173,103.246796,1432.957031,-46.988850,71.891167,1452.523438,-169.853134
1177,9.808000,56.163589,1438.019897,-78.747360,156.123199,1404.047119,-132.405823,103.302101,1432.924438,-46.240555,71.885155,1452.575195,-169.013763
1178,9.817000,56.205814,1437.955200,-77.849678,156.155334,1404.138184,-131.642853,103.333359,1432.822754,-45.450752,71.873482,1452.637207,-168.084076
1179,9.825000,56.150684,1437.787354,-77.042946,156.140854,1404.207520,-130.937531,103.405067,1432.704224,-44.656620,71.788055,1452.657593,-167.209000
1180,9.833000,56.114948,1437.620728,-76.187820,156.113708,1404.256958,-130.156158,103.430832,1432.616333,-43.783653,71.692223,1452.692139,-166.396805
1181,9.842000,56.021328,1437.583618,-75.290894,156.049225,1404.283081,-129.359772,103.369858,1432.548462,-42.915165,71.634583,1452.729858,-165.636719
1182,9.850000,55.932381,1437.559082,-74.483727,155.986420,1404.318237,-128.531021,103.231499,1432.555054,-42.086044,71.598473,1452.792236,-164.861420
1183,9.858000,55.827862,1437.502563,-73.894997,155.908127,1404.364502,-127.564072,103.065018,1432.730713,-41.124447,71.499496,1452.922974,-164.015198
1184,9.867000,55.728039,1437.696899,-73.094345,155.863739,1404.328735,-126.578705,102.887474,1432.916870,-40.181973,71.658340,1453.009399,-163.066040
1185,9.875000,55.678009,1437.824463,-72.319344,155.841553,1404.315186,-125.665306,102.732460,1433.059326,-39.330650,71.683342,1453.060059,-162.250275
1186,9.883000,55.668964,1437.967896,-71.620872,155.855270,1404.284912,-124.864037,102.662384,1433.201172,-38.516884,71.734001,1453.119263,-161.482819
1187,9.892000,55.669434,1438.210815,-70.687599,155.907455,1404.269409,-124.075775,102.671211,1433.293335,-37.703949,71.778404,1453.182617,-160.673492
1188,9.900000,55.721004,1438.272461,-69.860519,155.995865,1404.370972,-123.293190,102.703491,1433.361694,-36.971680,71.761925,1453.231201,-159.902908
1189,9.908000,55.795456,1438.366577,-68.966743,156.026581,1404.485352,-122.474998,102.818314,1433.386475,-36.255676,71.828430,1453.272461,-159.112244
1190,9.917000,55.937347,1438.361938,-68.122200,156.148438,1404.629028,-121.706932,102.955238,1433.322876,-35.489407,71.812790,1453.325073,-158.336014
1191,9.925000,56.047676,1438.311157,-67.295082,156.372955,1404.763672,-120.730057,103.097176,1433.207031,-34.740711,71.783287,1453.385742,-157.477615
1192,9.933000,56.108513,1438.287598,-66.513824,156.447708,1404.860840,-119.895111,103.262466,1433.165649,-33.929462,71.784370,1453.464722,-156.660065
1193,9.942000,56.139439,1438.328491,-65.692833,156.470947,1404.880249,-119.144112,103.359352,1433.171265,-33.087673,71.912376,1453.533447,-155.793991
1194,9.950000,56.169060,1438.404053,-64.872696,156.476196,1404.918579,-118.319008,103.353439,1433.214722,-32.309944,71.973228,1453.594482,-155.016373
1195,9.958000,56.183857,1438.488525,-64.137299,156.491135,1404.961182,-117.440628,103.348511,1433.308472,-31.481277,72.015457,1453.617432,-154.399643
1196,9.967000,56.141224,1438.615479,-63.358307,156.495209,1404.995117,-116.507568,103.300888,1433.469727,-30.601156,72.213860,1453.618530,-153.666763
1197,9.975000,56.128483,1438.836426,-62.544487,156.579559,1405.087036,-115.507515,103.230957,1433.686523,-29.779308,72.304337,1453.828491,-152.705643
1198,9.983000,56.095085,1438.955811,-61.940140,156.594131,1405.102783,-114.588875,103.098915,1434.003296,-28.785023,72.362625,1454.030518,-151.822632
1199,9.992000,56.133224,1439.223022,-61.199574,156.661758,1405.128662,-113.756950,103.005402,1434.243896,-27.866642,72.472664,1454.169312,-151.042450
1200,10.000000,56.226082,1439.493774,-60.412098,156.706573,1405.129517,-113.009071,103.002098,1434.485229,-27.077234,72.532738,1454.314087,-150.327484
1201,10.008000,56.325500,1439.690430,-59.688881,156.713806,1405.090820,-112.285156,103.071915,1434.690674,-26.339685,72.686539,1454.411621,-149.598618
1202,10.017000,56.389046,1439.924927,-58.792309,156.740448,1405.087891,-111.488976,103.153755,1434.763672,-25.627966,72.823761,1454.461792,-148.850082
1203,10.025000,56.429821,1440.017090,-57.917484,156.837555,1405.115601,-110.586914,103.231033,1434.748291,-24.865955,72.936600,1454.572266,-148.042130
1204,10.033000,56.500900,1439.980713,-57.094280,156.891495,1405.144043,-109.692123,103.336205,1434.670410,-24.057266,72.997040,1454.647217,-147.222641
1205,10.042000,56.507774,1439.932861,-56.328148,156.976791,1405.219971,-108.890472,103.440964,1434.560669,-23.276011,73.141792,1454.690918,-146.226761
1206,10.050000,56.640465,1439.986328,-55.349648,157.076416,1405.242065,-108.111382,103.609848,1434.461914,-22.586102,73.219086,1454.790161,-145.300018
1207,10.058000,56.697456,1439.974365,-54.523941,157.152313,1405.323730,-107.272789,103.733704,1434.410034,-21.777819,73.146271,1454.863037,-144.608353
1208,10.067000,56.721981,1440.001831,-53.761475,157.173538,1405.373779,-106.433731,103.710693,1434.440186,-20.895937,73.215508,1454.953003,-143.859589
1209,10.075000,56.626881,1439.969116,-53.057919,157.179199,1405.425415,-105.447876,103.595764,1434.566528,-20.067570,73.266388,1455.034912,-143.059860
1210,10.083000,56.497524,1440.186646,-52.302471,157.073151,1405.441162,-104.420174,103.459122,1434.848145,-19.117229,73.457878,1455.158447,-142.154770
1211,10.092000,56.379585,1440.565308,-51.647861,156.941010,1405.468262,-103.306358,103.187721,1435.232422,-18.111559,73.505852,1455.319458,-141.433441
1212,10.100000,56.252655,1441.016113,-50.906227,156.771164,1405.531982,-102.186668,102.892311,1435.647949,-17.138947,73.514763,1455.515381,-140.724747
1213,10.108000,55.997234,1441.447998,-50.192905,156.605881,1405.509888,-101.379807,102.640640,1436.056396,-16.273045,73.550674,1455.716797,-139.980972
1214,10.117000,55.882145,1441.757935,-49.552200,156.491882,1405.468628,-100.721573,102.460838,1436.368286,-15.496990,73.605347,1455.884277,-139.270355
1215,10.125000,55.816635,1442.027832,-48.898201,156.385803,1405.445801,-99.969742,102.313370,1436.557007,-14.824269,73.675934,1455.997437,-138.613083
1216,10.133000,55.773483,1442.331665,-48.092003,156.321259,1405.503540,-99.062729,102.214424,1436.641113,-14.174997,73.723076,1456.103027,-137.932510
1217,10.142000,55.737144,1442.440674,-47.422340,156.269684,1405.576782,-98.205124,102.291748,1436.736938,-13.530673,73.733376,1456.218994,-137.265320
1218,10.150000,55.731209,1442.477661,-46.812138,156.244095,1405.675903,-97.510376,102.292198,1436.747925,-12.890845,73.892204,1456.291626,-136.554138
1219,10.158000,55.755302,1442.414185,-46.228806,156.278442,1405.798706,-96.870171,102.323784,1436.686401,-12.241856,73.889015,1456.441650,-135.887207
1220,10.167000,55.818363,1442.371948,-45.552578,156.323059,1405.877930,-96.303604,102.403717,1436.640015,-11.618252,73.774841,1456.589111,-135.302795
1221,10.175000,55.898403,1442.341431,-44.986652,156.392670,1406.014526,-95.862701,102.453964,1436.650146,-11.058597,73.747932,1456.715088,-134.692719
1222,10.183000,55.979702,1442.388916,-44.452694,156.458572,1406.161011,-95.347336,102.498253,1436.733398,-10.510380,73.749390,1456.810547,-134.181396
1223,10.192000,56.001907,1442.528076,-43.983509,156.493134,1406.261353,-94.863129,102.509026,1436.892700,-9.976785,73.719528,1456.924194,-133.681595
1224,10.200000,56.026192,1442.719116,-43.534290,156.521378,1406.330933,-94.271828,102.535568,1437.104370,-9.469872,73.822029,1457.018799,-133.312683
1225,10.208000,56.030575,1442.952515,-43.106800,156.573303,1406.359375,-93.689644,102.435738,1437.303467,-8.889220,74.064995,1457.067749,-132.771271
1226,10.217000,56.032623,1443.141113,-42.784813,156.580215,1406.394043,-93.109291,102.368454,1437.509521,-8.297832,74.182426,1457.108398,-132.407227
1227,10.225000,55.925652,1443.346680,-42.460228,156.569702,1406.379395,-92.629662,102.343842,1437.700928,-7.816276,74.309166,1457.163208,-132.140259
1228,10.233000,55.985321,1443.432129,-42.208477,156.556595,1406.382690,-92.269066,102.352539,1437.825073,-7.452200,74.430023,1457.208618,-131.904816
1229,10.242000,56.093685,1443.426392,-41.961464,156.600616,1406.404053,-92.007866,102.453903,1437.826294,-7.186897,74.470383,1457.268799,-131.621246
1230,10.250000,56.258400,1443.307007,-41.690590,156.745697,1406.425415,-91.891937,102.611198,1437.718262,-6.995036,74.525070,1457.311035,-131.346542
1231,10.258000,56.455078,1443.197632,-41.412910,156.919113,1406.531250,-91.876785,102.835434,1437.555908,-6.873847,74.547554,1457.392456,-131.075928
1232,10.267000,56.679779,1443.066895,-41.146702,157.087662,1406.657593,-91.887772,103.149437,1437.384155,-6.793005,74.560852,1457.428101,-130.843796
1233,10.275000,56.950550,1442.925293,-40.878746,157.275543,1406.733032,-92.018410,103.481628,1437.223633,-6.744339,74.603119,1457.452026,-130.651596
1234,10.283000,57.188225,1442.816284,-40.680389,157.511093,1406.821899,-92.065514,103.834145,1437.110229,-6.703169,74.699699,1457.488770,-130.479019
1235,10.292000,57.389015,1442.805542,-40.522778,157.638016,1406.869019,-92.054405,104.112793,1437.071655,-6.682878,74.714729,1457.539429,-130.309021
1236,10.300000,57.527729,1442.903076,-40.396011,157.730743,1406.889893,-92.017593,104.293495,1437.144775,-6.707571,74.798721,1457.574829,-130.225479
1237,10.308000,57.672688,1442.996216,-40.416222,157.792114,1406.851685,-91.883179,104.352325,1437.291626,-6.700550,74.933022,1457.606323,-130.182526
1238,10.317000,57.701511,1443.205566,-40.355034,157.850830,1406.822876,-91.713051,104.334778,1437.517212,-6.628387,75.071823,1457.633911,-130.145996
1239,10.325000,57.713741,1443.411011,-40.302418,157.853317,1406.804688,-91.458900,104.292557,1437.752808,-6.505409,75.168297,1457.670776,-130.093491
1240,10.333000,57.738045,1443.546021,-40.265869,157.870056,1406.795532,-91.244225,104.283615,1437.927246,-6.318725,75.300499,1457.676636,-130.019363
1241,10.342000,57.792671,1443.611206,-40.209225,157.886398,1406.773682,-91.109245,104.310745,1438.051392,-6.096677,75.367874,1457.693481,-129.971268
1242,10.350000,57.871086,1443.573364,-40.120247,157.955322,1406.739868,-91.091187,104.402504,1438.074951,-5.846845,75.407822,1457.681274,-129.877548
1243,10.358000,58.009777,1443.484009,-40.027088,158.072556,1406.729004,-91.142906,104.571922,1438.030151,-5.649058,75.520973,1457.502441,-129.924530
1244,10.367000,58.175617,1443.325684,-39.949314,158.202774,1406.772949,-91.224701,104.798401,1437.957031,-5.561802,75.532768,1457.595581,-129.734772
1245,10.375000,58.367966,1443.192749,-39.841763,158.387970,1406.861084,-91.423164,105.074387,1437.824829,-5.588368,75.543449,1457.603394,-129.622269
1246,10.383000,58.552723,1443.054932,-39.769245,158.518799,1406.895874,-91.611359,105.343498,1437.622925,-5.740777,75.545403,1457.511597,-129.701096
1247,10.392000,58.716000,1442.939331,-39.712921,158.661850,1406.951050,-91.727440,105.557503,1437.451538,-6.007430,75.575035,1457.465820,-129.657791
1248,10.400000,58.808338,1442.932617,-39.681370,158.744995,1406.946655,-91.833824,105.674248,1437.376221,-6.282551,75.614265,1457.478027,-129.667892
1249,10.408000,58.792160,1443.048950,-39.656181,158.756378,1406.851807,-91.784454,105.706848,1437.369507,-6.402843,75.683456,1457.537842,-129.548462
1250,10.417000,58.778725,1443.119629,-39.666386,158.752197,1406.754761,-91.646271,105.702820,1437.400269,-6.355853,75.758499,1457.497681,-129.487762
1251,10.425000,58.775936,1443.151978,-39.667721,158.690002,1406.682251,-91.450745,105.614006,1437.474121,-6.211276,75.827583,1457.460938,-129.471725
1252,10.433000,58.721500,1443.160522,-39.630527,158.656555,1406.651611,-91.319115,105.525085,1437.533081,-6.021862,75.846375,1457.461304,-129.405212
1253,10.442000,58.670902,1443.178467,-39.566105,158.612396,1406.604858,-91.207802,105.431129,1437.571533,-5.856499,75.847076,1457.447998,-129.363907
1254,10.450000,58.647861,1443.088013,-39.501984,158.601105,1406.614014,-91.106598,105.407501,1437.512695,-5.684883,75.822472,1457.301880,-129.428726
1255,10.458000,58.652241,1442.901001,-39.393475,158.612335,1406.622681,-91.087082,105.416077,1437.364990,-5.563179,75.789665,1457.231445,-129.309830
1256,10.467000,58.729294,1442.670654,-39.249546,158.654053,1406.631226,-91.181877,105.468216,1437.120850,-5.500946,75.708260,1457.160278,-129.167877
1257,10.475000,58.779491,1442.380005,-39.107891,158.724197,1406.662231,-91.179054,105.549873,1436.773804,-5.497691,75.610321,1457.066772,-128.996674
1258,10.483000,58.777264,1442.147583,-38.950291,158.712967,1406.600952,-91.140419,105.595345,1436.467285,-5.528805,75.540993,1457.063599,-128.718735
1259,10.492000,58.648056,1442.040894,-38.743473,158.665924,1406.538818,-91.094948,105.606155,1436.264771,-5.517810,75.460136,1457.004272,-128.570251
1260,10.500000,58.566776,1441.963745,-38.639900,158.596420,1406.442017,-91.011467,105.543350,1436.188843,-5.413002,75.509956,1456.897949,-128.476669
1261,10.508000,58.458721,1441.941284,-38.547894,158.557968,1406.389404,-90.779770,105.408806,1436.205322,-5.258938,75.419823,1456.827881,-128.407501
1262,10.517000,58.368687,1441.947266,-38.533783,158.470734,1406.312134,-90.601494,105.225304,1436.277344,-5.078296,75.435638,1456.781006,-128.354355
1263,10.525000,58.220493,1442.033325,-38.506512,158.382126,1406.313477,-90.373573,105.045135,1436.414917,-4.907921,75.415565,1456.746338,-128.310913
1264,10.533000,58.196754,1442.029541,-38.535465,158.304901,1406.348877,-90.228897,104.906731,1436.526001,-4.790602,75.371849,1456.734131,-128.244308
1265,10.542000,58.132904,1442.041748,-38.512047,158.265244,1406.390747,-90.192932,104.785988,1436.568970,-4.737352,75.274307,1456.620361,-128.367401
1266,10.550000,58.088364,1442.009888,-38.478470,158.252640,1406.466553,-90.248779,104.731422,1436.594360,-4.711497,75.189362,1456.621216,-128.374191
1267,10.558000,58.095947,1441.927734,-38.427612,158.283997,1406.587036,-90.353111,104.788635,1436.546875,-4.703969,75.085785,1456.631226,-128.293106
1268,10.567000,58.028481,1441.903198,-38.293983,158.315643,1406.702026,-90.470970,104.831818,1436.515137,-4.765072,74.970039,1456.668213,-128.275375
1269,10.575000,58.035488,1441.745972,-38.259945,158.349304,1406.805542,-90.531494,104.923904,1436.412231,-4.805529,74.859604,1456.654541,-128.237717
1270,10.583000,58.061737,1441.610718,-38.235649,158.373062,1406.844360,-90.637337,104.977516,1436.300537,-4.857027,74.800804,1456.609375,-128.217728
1271,10.592000,58.029369,1441.535278,-38.200645,158.374908,1406.856201,-90.687836,104.973083,1436.240234,-4.874560,74.796425,1456.555664,-128.214218
1272,10.600000,57.990749,1441.519165,-38.188072,158.340256,1406.793213,-90.633675,104.921814,1436.213745,-4.843956,74.779510,1456.494263,-128.203995
1273,10.608000,57.902569,1441.497070,-38.201530,158.294647,1406.770508,-90.458694,104.832619,1436.240723,-4.783134,74.771263,1456.453857,-128.175659
1274,10.617000,57.799896,1441.497559,-38.183437,158.243225,1406.704346,-90.349823,104.687286,1436.275024,-4.688772,74.755707,1456.369141,-128.157166
1275,10.625000,57.723610,1441.513306,-38.139946,158.168015,1406.677246,-90.196274,104.529823,1436.307495,-4.581571,74.748924,1456.323853,-128.128479
1276,10.633000,57.613453,1441.490601,-38.078693,158.130447,1406.710327,-90.062447,104.390083,1436.351196,-4.492750,74.695755,1456.265503,-128.085648
1277,10.642000,57.545635,1441.423096,-37.994827,158.078735,1406.731201,-89.997704,104.323341,1436.329712,-4.416099,74.563408,1456.351807,-127.833260
1278,10.650000,57.510487,1441.306763,-37.887596,158.059387,1406.784302,-89.937355,104.273941,1436.272827,-4.336516,74.380997,1456.385986,-127.660812
1279,10.658000,57.579094,1441.227295,-37.667759,158.107773,1406.854736,-89.878258,104.263947,1436.126587,-4.198069,74.331924,1456.310059,-127.497719
1280,10.667000,57.587029,1441.032471,-37.530319,158.116791,1406.884399,-89.844421,104.257019,1435.961914,-4.079009,74.239319,1456.247070,-127.391724
1281,10.675000,57.546185,1440.864746,-37.433910,158.117889,1406.895264,-89.778595,104.237869,1435.819580,-3.961099,74.169502,1456.158813,-127.283768
1282,10.683000,57.484032,1440.749878,-37.329632,158.102097,1406.861450,-89.727257,104.167961,1435.696045,-3.848082,74.142624,1456.073242,-127.167213
1283,10.692000,57.417507,1440.700317,-37.256264,158.086090,1406.823486,-89.601959,104.085541,1435.637573,-3.776986,74.102669,1456.020142,-127.073288
1284,10.700000,57.376110,1440.638672,-37.190754,158.093811,1406.745972,-89.458366,104.005722,1435.565063,-3.712924,74.126305,1455.937134,-127.001511
1285,10.708000,57.327915,1440.599487,-37.138031,158.116165,1406.684814,-89.316643,103.922165,1435.563721,-3.610402,74.134140,1455.847290,-126.923248
1286,10.717000,57.273701,1440.550171,-37.057003,158.102936,1406.610107,-89.240891,103.882309,1435.547241,-3.512145,74.129021,1455.800293,-126.813683
1287,10.725000,57.261616,1440.454834,-36.982609,158.142090,1406.624023,-89.124908,103.884026,1435.512695,-3.453033,74.164764,1455.578491,-126.877937
1288,10.733000,57.296558,1440.327759,-36.876995,158.218048,1406.689941,-89.080345,103.917397,1435.454590,-3.366174,74.131386,1455.498413,-126.814514
